,source_link,target_link 
1945,798,3020
1946,798,3187
1947,798,56
1948,798,122
1949,798,36
1950,798,45
1951,798,14
1952,798,385
1953,798,12
1954,798,7113
1955,799,126
1956,799,9
1957,799,8652
1958,800,9
1959,800,7077
1960,804,7111
1961,804,126
1962,804,9
1963,804,4981
1964,805,930
1965,805,9
1966,805,931
1967,805,932
1968,805,933
1969,805,934
1970,805,45
1971,805,935
1972,805,936
1973,806,930
1974,806,9
1975,806,931
1976,806,932
1977,806,933
1978,806,934
1979,806,45
1980,806,935
1981,806,936
1982,807,9
1983,807,4981
1984,807,126
1985,807,31
1986,807,128
1987,807,2667
1988,807,817
1989,807,4940
1990,807,332
1991,808,9
1992,809,9
1993,810,5041
1994,810,5064
1995,810,5065
1996,810,1617
1997,810,128
1998,810,126
1999,810,9
2000,812,63
2001,812,12
2002,812,9
2003,812,7111
2004,812,332
2005,812,4940
2006,812,754
2007,812,863
2008,812,14
2009,812,128
2010,812,1079
2011,812,51
2012,812,45
2013,812,36
2014,812,122
2015,812,93
2016,812,55
2017,812,35
2018,812,26
2019,812,1255
2020,812,37
2021,812,1521
2022,813,9
2023,813,7111
2024,813,1079
2025,813,5041
2026,813,45
2027,813,31
2028,813,2417
2029,813,14
2030,813,1078
2031,813,8652
2032,813,133
2033,813,8665
2034,813,6178
2035,813,8709
2036,813,12
2037,813,4034
2038,813,2657
2039,813,4007
2040,814,2653
2041,814,9
2042,814,4979
2043,814,7111
2044,814,185
2045,815,9
2046,815,63
2047,815,3995
2048,815,12
2049,815,3974
2050,815,8749
2051,816,1082
2052,816,9
2053,816,8665
2054,817,9
2055,817,63
2056,817,14
2057,817,31
2058,817,6895
2059,817,124
2060,817,128
2061,818,138
2062,818,128
2063,818,126
2064,818,4981
2065,818,14
2066,818,8621
2067,818,9
2068,818,8
2069,818,8652
2070,818,5422
2071,818,601
2072,818,602
2073,818,8671
2074,819,148
2075,819,9
2076,819,385
2077,819,4007
2078,820,12
2079,820,1224
2080,820,9
2081,821,8671
2082,821,111
2083,821,45
2084,821,9
2085,821,4981
2086,821,14
2087,821,4988
2088,821,385
2089,821,128
2090,821,4007
2091,821,3925
2092,822,37
2093,822,8622
2094,822,2001
2095,822,4467
2096,822,126
2097,822,9
2098,822,14
2099,822,4981
2100,822,31
2101,822,128
2102,822,1617
2103,822,1661
2104,822,6857
2105,822,8671
2106,822,936
2107,822,8652
2108,823,9
2109,823,63
2110,823,12
2111,824,9542
2112,824,1618
2113,824,1812
2114,824,8742
2115,824,2827
2116,824,8666
2117,824,482
2118,824,8725
2119,824,8665
2120,824,8749
2121,824,3432
2122,824,1521
2123,824,14
2124,824,31
2125,824,3020
2126,824,1324
2127,825,4007
2128,825,7111
2129,825,14
2130,825,126
2131,825,9
2132,826,9
2133,827,7111
2134,827,9
2135,827,1079
2136,827,128
2137,827,31
2138,827,14
2139,827,63
2140,827,12
2141,827,332
2142,827,4963
2143,828,37
2144,828,8622
2145,828,2001
2146,828,4467
2147,828,126
2148,828,9
2149,828,14
2150,828,4981
2151,828,31
2152,828,128
2153,828,1617
2154,828,1661
2155,828,6857
2156,828,8671
2157,828,936
2158,828,8652
2159,829,7111
2160,829,4981
2161,829,9
2162,829,8671
2163,829,8652
2164,830,8629
2165,830,8630
2166,830,41
2167,830,7110
2168,830,31
2169,830,5065
2170,830,4981
2171,830,128
2172,830,2653
2173,830,148
2174,830,63
2175,830,9
2176,830,1224
2177,830,100
2178,830,332
2179,830,1509
2180,830,7111
2181,831,181
2182,831,27
2183,831,358
2184,831,37
2185,831,4981
2186,831,9
2187,831,93
2188,831,100
2189,831,863
2190,831,159
2191,831,56
2192,831,33
2193,831,128
2194,831,126
2195,831,160
2196,831,45
2197,831,31
2198,831,805
2199,832,1617
2200,832,376
2201,832,159
2202,832,6947
2203,832,5041
2204,832,9
2205,832,7111
2206,832,5065
2207,832,5064
2208,832,7789
2209,832,3019
2210,833,9
2211,833,26
2212,833,8652
2213,833,1494
2214,833,3937
2215,833,30
2216,833,7905
2217,833,31
2218,833,1079
2219,833,14
2220,833,8671
2221,833,1806
2222,833,1807
2223,833,1618
2224,833,6427
2225,833,9027
2226,835,10
2227,836,10
2228,840,842
2229,843,11
2230,849,851
2231,849,12
2232,849,0
2233,850,12
2234,850,2671
2235,852,12
2236,853,9
2237,853,4981
2238,853,5064
2239,853,5065
2240,853,45
2241,853,1809
2242,853,1224
2243,853,1627
2244,853,1079
2245,853,125
2246,853,7110
2247,853,67
2248,853,33
2249,853,3019
2250,853,1475
2251,857,63
2252,857,2663
2253,857,7174
2254,857,9
2255,857,1617
2256,857,5064
2257,857,8706
2258,857,3995
2259,857,849
2260,860,1475
2261,860,1489
2262,861,7174
2263,861,9
2264,861,1617
2265,861,5064
2266,861,8706
2267,861,3995
2268,863,100
2269,863,9
2270,863,4981
2271,863,385
2272,863,14
2273,863,128
2274,865,2399
2275,865,3995
2276,865,8749
2277,865,12
2278,865,1853
2279,867,12
2280,870,12
2281,870,336
2282,870,1079
2283,871,63
2284,871,5904
2285,872,9
2286,872,3410
2287,876,1660
2288,876,7210
2289,878,9
2290,878,7111
2291,878,126
2292,878,5064
2293,878,5065
2294,878,1224
2295,878,5908
2296,878,375
2297,878,2663
2298,878,7902
2299,878,37
2300,878,3432
2301,878,1079
2302,878,2006
2303,878,138
2304,878,100
2305,878,1844
2306,881,8629
2307,881,8630
2308,881,127
2309,881,63
2310,881,12
2311,881,1079
2312,881,14
2313,881,8632
2314,881,8635
2315,881,8637
2316,881,8641
2317,881,8645
2318,881,8647
2319,881,8649
2320,884,5513
2321,884,12
2322,885,1806
2323,885,1811
2324,885,148
2325,885,5065
2326,885,31
2327,885,12
2328,885,63
2329,885,5346
2330,885,598
2331,892,5065
2332,895,4981
2333,897,6210
2334,897,161
2335,897,31
2336,898,9
2337,899,128
2338,899,805
2339,899,1079
2340,900,2408
2341,901,4988
2342,901,899
2343,901,2788
2344,903,14
2345,903,4981
2346,903,1661
2347,903,271
2348,903,597
2349,903,132
2350,904,9186
2351,907,3020
2352,907,1324
2353,907,1079
2354,907,1521
2355,907,31
2356,907,3432
2357,907,8652
2358,907,8707
2359,910,8671
2360,910,14
2361,910,31
2362,910,339
2363,910,169
2364,910,6016
2365,910,598
2366,910,602
2367,910,1812
2368,910,1809
2369,910,1811
2370,910,1807
2371,910,1810
2372,910,1808
2373,910,1806
2374,911,14
2375,911,4981
2376,911,246
2377,912,1079
2378,912,45
2379,912,262
2380,912,26
2381,912,51
2382,912,14
2383,912,31
2384,912,2788
2385,912,126
2386,912,4981
2387,912,63
2388,914,14
2389,915,14
2390,915,31
2391,915,128
2392,917,14
2393,918,8671
2394,918,14
2395,919,5065
2396,919,5064
2397,920,2408
2398,921,5065
2399,921,5064
2400,921,4981
2401,921,9
2402,923,1445
2403,924,26
2404,924,51
2405,924,31
2406,924,1079
2407,924,83
2408,924,93
2409,924,3444
2410,924,36
2411,924,14
2412,924,1811
2413,929,1079
2414,929,14
2415,929,31
2416,931,805
2417,932,14
2418,935,2475
2419,937,15
2420,938,15
2421,943,15
2422,944,15
2423,944,1660
2424,946,15
2425,947,15
2426,947,30
2427,947,8725
2428,950,598
2429,950,597
2430,950,3022
2431,952,946
2432,955,30
2433,958,84
2434,958,8687
2435,958,284
2436,963,1389
2437,963,6055
2438,963,2792
2439,964,16
2440,964,356
2441,964,1812
2442,964,597
2443,964,602
2444,964,601
2445,964,8671
2446,964,805
2447,964,31
2448,964,8716
2449,966,16
2450,967,5615
2451,967,171
2452,967,8725
2453,967,8773
2454,969,6091
2455,970,997
2456,972,604
2457,972,17
2458,972,3535
2459,972,8006
2460,978,17
2461,980,17
2462,982,17
2463,985,973
2464,985,8734
2465,985,8687
2466,985,3937
2467,985,17
2468,986,17
2469,988,17
2470,988,62
2471,988,227
2472,989,3
2473,989,17
2474,990,17
2475,992,1491
2476,992,2418
2477,992,17
2478,992,2423
2479,993,17
2480,995,7905
2481,996,17
2482,997,17
2483,998,8692
2484,1005,17
2485,1006,17
2486,1011,17
2487,1011,3937
2488,1014,8717
2489,1015,279
2490,1017,17
2491,1017,7905
2492,1018,17
2493,1018,7905
2494,1018,7902
2495,1019,2078
2496,1022,8718
2497,1022,18
2498,1022,3329
2499,1022,0
2500,1023,8718
2501,1023,18
2502,1023,3329
2503,1023,0
2504,1024,73
2505,1024,17
2506,1024,7762
2507,1024,1686
2508,1025,7755
2509,1025,8744
2510,1025,0
2511,1025,1488
2512,1025,1475
2513,1025,6
2514,1025,72
2515,1025,1491
2516,1025,32
2517,1025,18
2518,1025,204
2519,1028,75
2520,1028,298
2521,1028,149
2522,1030,7590
2523,1030,75
2524,1030,298
2525,1030,149
2526,1030,1308
2527,1038,1162
2528,1038,1163
2529,1038,1164
2530,1038,1165
2531,1038,1166
2532,1039,19
2533,1041,1057
2534,1041,19
2535,1042,19
2536,1043,19
2537,1046,1263
2538,1046,1812
2539,1046,2465
2540,1046,54
2541,1047,19
2542,1047,1057
2543,1049,1064
2544,1053,19
2545,1057,19
2546,1057,1043
2547,1057,1067
2548,1060,19
2549,1062,7905
2550,1062,1686
2551,1062,8723
2552,1062,19
2553,1062,3855
2554,1062,2465
2555,1062,8716
2556,1062,8671
2557,1063,19
2558,1063,1057
2559,1064,19
2560,1065,7760
2561,1065,1057
2562,1065,8734
2563,1065,618
2564,1066,19
2565,1067,1057
2566,1067,19
2567,1069,19
2568,1069,7905
2569,1070,7905
2570,1070,1686
2571,1070,19
2572,1071,8665
2573,1071,8749
2574,1071,8671
2575,1071,3925
2576,1072,1076
2577,1074,2216
2578,1079,66
2579,1079,1862
2580,1079,1863
2581,1085,20
2582,1089,4823
2583,1090,1660
2584,1090,20
2585,1092,20
2586,1093,1660
2587,1093,20
2588,1095,843
2589,1095,3074
2590,1095,4244
2591,1098,22
2592,1101,22
2593,1102,0
2594,1102,22
2595,1104,4823
2596,1104,22
2597,1105,3316
2598,1105,106
2599,1105,4823
2600,1106,1259
2601,1107,23
2602,1109,23
2603,1109,1112
2604,1112,1425
2605,1112,1426
2606,1114,24
2607,1114,377
2608,1114,382
2609,1115,24
2610,1115,199
2611,1115,7590
2612,1116,24
2613,1116,1038
2614,1116,7590
2615,1116,0
2616,1116,199
2617,1116,1475
2618,1117,2078
2619,1117,7895
2620,1119,1162
2621,1121,0
2622,1121,1115
2623,1122,24
2624,1125,22
2625,1125,0
2626,1129,24
2627,1131,24
2628,1132,1135
2629,1132,1138
2630,1132,1134
2631,1134,1135
2632,1134,1138
2633,1137,24
2634,1139,22
2635,1139,0
2636,1145,584
2637,1146,584
2638,1148,7590
2639,1148,7895
2640,1151,1806
2641,1151,1115
2642,1154,24
2643,1155,602
2644,1155,24
2645,1155,136
2646,1156,22
2647,1156,0
2648,1156,7590
2649,1156,7895
2650,1157,7590
2651,1157,7895
2652,1158,1162
2653,1159,0
2654,1161,24
2655,1161,9542
2656,1170,597
2657,1170,602
2658,1170,1171
2659,1173,1171
2660,1174,25
2661,1176,25
2662,1179,25
2663,1181,8689
2664,1181,14
2665,1181,5064
2666,1181,4981
2667,1185,8097
2668,1195,7905
2669,1195,1458
2670,1195,8716
2671,1195,482
2672,1195,9036
2673,1196,1811
2674,1215,1806
2675,1215,5346
2676,1215,1812
2677,1215,4892
2678,1218,2078
2679,1219,25
2680,1221,25
2681,1225,2216
2682,1227,26
2683,1227,1388
2684,1228,4721
2685,1228,1660
2686,1229,26
2687,1229,5045
2688,1232,4715
2689,1232,9110
2690,1232,4717
2691,1232,9111
2692,1232,4687
2693,1234,4715
2694,1234,9110
2695,1234,4717
2696,1234,9111
2697,1234,4687
2698,1235,3995
2699,1235,3996
2700,1235,3997
2701,1235,3998
2702,1235,3973
2703,1235,3999
2704,1235,4001
2705,1235,604
2706,1235,8621
2707,1235,1286
2708,1235,63
2709,1235,31
2710,1235,14
2711,1235,1324
2712,1235,45
2713,1235,51
2714,1235,262
2715,1235,26
2716,1235,324
2717,1235,36
2718,1235,88
2719,1235,370
2720,1235,162
2721,1235,2006
2722,1235,138
2723,1235,308
2724,1235,3020
2725,1235,93
2726,1235,160
2727,1235,334
2728,1235,246
2729,1235,200
2730,1235,304
2731,1235,84
2732,1235,83
2733,1235,6946
2734,1235,150
2735,1235,35
2736,1235,55
2737,1235,3187
2738,1235,33
2739,1235,252
2740,1235,276
2741,1236,26
2742,1239,26
2743,1239,5672
2744,1239,41
2745,1241,454
2746,1241,460
2747,1241,1495
2748,1241,278
2749,1241,140
2750,1241,88
2751,1242,9108
2752,1242,1232
2753,1244,26
2754,1245,6946
2755,1245,93
2756,1245,26
2757,1248,26
2758,1248,8690
2759,1251,3020
2760,1251,304
2761,1251,200
2762,1251,84
2763,1251,83
2764,1251,150
2765,1251,35
2766,1251,55
2767,1251,3187
2768,1251,252
2769,1251,88
2770,1251,1
2771,1252,26
2772,1252,2408
2773,1252,2409
2774,1252,2412
2775,1252,2411
2776,1253,14
2777,1253,31
2778,1253,1079
2779,1253,45
2780,1253,262
2781,1253,26
2782,1253,51
2783,1256,84
2784,1256,8725
2785,1256,8773
2786,1256,31
2787,1256,14
2788,1256,8706
2789,1256,8671
2790,1259,1112
2791,1260,26
2792,1260,140
2793,1260,143
2794,1260,167
2795,1262,26
2796,1262,314
2797,1263,1264
2798,1263,1265
2799,1268,27
2800,1268,8636
2801,1268,8637
2802,1268,8640
2803,1268,8641
2804,1268,8642
2805,1268,8647
2806,1269,3019
2807,1271,3019
2808,1272,8649
2809,1272,27
2810,1273,3019
2811,1279,1660
2812,1279,1308
2813,1280,7755
2814,1280,98
2815,1280,7898
2816,1280,3408
2817,1280,597
2818,1280,602
2819,1280,8622
2820,1280,7641
2821,1280,3187
2822,1280,122
2823,1280,8751
2824,1280,8665
2825,1280,6178
2826,1280,8692
2827,1281,6427
2828,1282,115
2829,1282,3021
2830,1282,7898
2831,1282,3022
2832,1282,1079
2833,1282,122
2834,1282,90
2835,1282,252
2836,1282,8755
2837,1283,27
2838,1285,5044
2839,1285,1261
2840,1285,31
2841,1285,1617
2842,1285,159
2843,1285,150
2844,1285,4940
2845,1285,262
2846,1285,26
2847,1285,93
2848,1285,8620
2849,1285,83
2850,1285,63
2851,1285,332
2852,1285,128
2853,1285,252
2854,1285,160
2855,1285,3940
2856,1285,1661
2857,1285,5065
2858,1285,3021
2859,1285,88
2860,1285,3805
2861,1285,33
2862,1285,1660
2863,1285,140
2864,1285,27
2865,1285,3018
2866,1286,27
2867,1286,1079
2868,1286,45
2869,1286,128
2870,1286,26
2871,1286,3020
2872,1286,1324
2873,1286,33
2874,1286,31
2875,1286,262
2876,1286,14
2877,1286,7111
2878,1286,9
2879,1286,7110
2880,1286,3025
2881,1288,609
2882,1288,8467
2883,1288,2619
2884,1290,2140
2885,1290,3018
2886,1290,3019
2887,1290,5753
2888,1291,5978
2889,1293,27
2890,1293,1079
2891,1294,604
2892,1294,254
2893,1294,379
2894,1294,230
2895,1294,262
2896,1294,140
2897,1294,27
2898,1294,56
2899,1294,33
2900,1294,334
2901,1294,36
2902,1295,384
2903,1295,7469
2904,1295,597
2905,1295,3408
2906,1295,294
2907,1295,7905
2908,1295,2611
2909,1298,604
2910,1298,254
2911,1298,379
2912,1298,230
2913,1298,262
2914,1298,140
2915,1298,27
2916,1298,56
2917,1298,33
2918,1298,334
2919,1298,36
2920,1298,1806
2921,1299,384
2922,1299,7469
2923,1299,597
2924,1299,3408
2925,1299,294
2926,1299,7905
2927,1299,2611
2928,1301,27
2929,1303,2140
2930,1303,5753
2931,1303,3019
2932,1303,3018
2933,1304,8720
2934,1304,8627
2935,1304,7905
2936,1308,27
2937,1308,1594
2938,1309,28
2939,1309,5855
2940,1310,28
2941,1310,5855
2942,1311,28
2943,1311,5855
2944,1312,28
2945,1312,5855
2946,1313,2217
2947,1313,28
2948,1314,2217
2949,1314,28
2950,1315,2217
2951,1315,28
2952,1316,2217
2953,1316,28
2954,1317,2217
2955,1317,28
2956,1318,2217
2957,1318,28
2958,1319,2217
2959,1319,28
2960,1320,2217
2961,1320,28
2962,1321,2217
2963,1321,28
2964,1322,2217
2965,1322,28
2966,1323,2217
2967,1323,28
2968,1326,1333
2969,1327,29
2970,1327,1811
2971,1327,1810
2972,1327,3856
2973,1327,1806
2974,1329,1348
2975,1329,3937
2976,1329,1492
2977,1329,1493
2978,1329,472
2979,1329,1806
2980,1329,1983
2981,1330,1327
2982,1330,29
2983,1330,1338
2984,1332,29
2985,1332,1806
2986,1335,1391
2987,1335,29
2988,1335,1420
2989,1335,1806
2990,1337,1338
2991,1343,1811
2992,1344,1348
2993,1349,7905
2994,1349,1079
2995,1349,6947
2996,1349,14
2997,1349,31
2998,1349,8671
2999,1349,1812
3000,1350,29
3001,1352,146
3002,1352,7326
3003,1352,1807
3004,1356,29
3005,1356,1809
3006,1358,29
3007,1359,29
3008,1368,4440
3009,1371,29
3010,1372,9027
3011,1372,2399
3012,1372,29
3013,1372,1327
3014,1375,1338
3015,1379,1660
3016,1379,29
3017,1380,1379
3018,1382,1383
3019,1382,2140
3020,1382,2419
3021,1382,153
3022,1382,30
3023,1385,1112
3024,1388,1112
3025,1390,2140
3026,1390,30
3027,1391,1393
3028,1392,30
3029,1394,1112
3030,1394,41
3031,1394,376
3032,1395,30
3033,1397,30
3034,1397,1808
3035,1397,1806
3036,1397,1811
3037,1398,1112
3038,1399,1112
3039,1400,1810
3040,1400,1490
3041,1400,16
3042,1400,15
3043,1400,1
3044,1400,40
3045,1400,11
3046,1400,23
3047,1400,30
3048,1400,29
3049,1400,10
3050,1400,20
3051,1400,59
3052,1400,85
3053,1400,1475
3054,1400,0
3055,1400,32
3056,1400,3
3057,1400,1488
3058,1400,6
3059,1400,393
3060,1400,1489
3061,1400,545
3062,1400,87
3063,1400,170
3064,1400,18
3065,1401,1112
3066,1401,2140
3067,1401,30
3068,1401,61
3069,1401,29
3070,1401,1348
3071,1401,86
3072,1401,87
3073,1401,54
3074,1401,21
3075,1406,2140
3076,1406,1079
3077,1407,1112
3078,1409,1112
3079,1409,30
3080,1410,30
3081,1411,1112
3082,1412,77
3083,1412,36
3084,1413,1112
3085,1415,1112
3086,1418,30
3087,1420,5041
3088,1420,2653
3089,1420,8749
3090,1420,1112
3091,1420,8752
3092,1423,1079
3093,1423,30
3094,1424,3937
3095,1424,1079
3096,1424,125
3097,1424,1232
3098,1424,4966
3099,1424,9
3100,1424,1076
3101,1424,1075
3102,1428,385
3103,1429,2821
3104,1429,1615
3105,1431,1079
3106,1431,14
3107,1431,31
3108,1437,41
3109,1437,4940
3110,1437,262
3111,1437,93
3112,1437,1079
3113,1437,45
3114,1437,1261
3115,1437,159
3116,1437,6947
3117,1437,385
3118,1437,14
3119,1437,128
3120,1437,931
3121,1437,4988
3122,1437,180
3123,1437,7111
3124,1437,63
3125,1437,12
3126,1437,219
3127,1437,365
3128,1437,340
3129,1437,339
3130,1437,8622
3131,1437,8623
3132,1437,388
3133,1437,119
3134,1437,369
3135,1437,7898
3136,1437,271
3137,1437,112
3138,1437,934
3139,1437,152
3140,1437,184
3141,1437,315
3142,1437,132
3143,1437,186
3144,1437,6479
3145,1437,603
3146,1437,599
3147,1437,273
3148,1437,181
3149,1437,302
3150,1437,144
3151,1437,167
3152,1437,359
3153,1437,6776
3154,1438,31
3155,1438,14
3156,1439,31
3157,1439,127
3158,1439,14
3159,1439,805
3160,1439,128
3161,1439,5041
3162,1439,332
3163,1439,1661
3164,1439,3020
3165,1439,1324
3166,1439,8620
3167,1439,63
3168,1440,8625
3169,1440,8652
3170,1441,7110
3171,1441,3018
3172,1445,7895
3173,1446,8625
3174,1446,8652
3175,1447,1488
3176,1447,1493
3177,1447,32
3178,1447,393
3179,1447,238
3180,1448,32
3181,1449,4293
3182,1449,32
3183,1450,936
3184,1450,8665
3185,1450,31
3186,1450,5065
3187,1450,32
3188,1450,1489
3189,1450,5275
3190,1450,8716
3191,1452,8708
3192,1452,1255
3193,1452,67
3194,1452,2420
3195,1452,32
3196,1454,8717
3197,1454,472
3198,1454,1
3199,1454,1475
3200,1454,1493
3201,1454,2826
3202,1454,32
3203,1454,1488
3204,1454,1806
3205,1454,1618
3206,1454,1810
3207,1454,1807
3208,1454,8734
3209,1454,8715
3210,1454,1812
3211,1454,2465
3212,1455,32
3213,1455,66
3214,1455,1489
3215,1455,80
3216,1455,2408
3217,1455,1076
3218,1455,3410
3219,1455,8671
3220,1455,41
3221,1455,31
3222,1456,32
3223,1457,32
3224,1458,32
3225,1459,1491
3226,1460,6145
3227,1460,8702
3228,1460,32
3229,1461,1491
3230,1462,4823
3231,1462,5804
3232,1463,3022
3233,1463,84
3234,1463,8652
3235,1463,133
3236,1463,8773
3237,1463,2420
3238,1463,3937
3239,1463,32
3240,1464,1809
3241,1464,1811
3242,1464,1807
3243,1464,1810
3244,1464,1806
3245,1464,8653
3246,1464,7755
3247,1464,32
3248,1464,4034
3249,1465,1490
3250,1465,32
3251,1466,32
3252,1466,1491
3253,1467,2407
3254,1467,1488
3255,1467,108
3256,1467,32
3257,1467,313
3258,1468,8687
3259,1468,8681
3260,1468,8711
3261,1468,1493
3262,1468,8684
3263,1468,8729
3264,1468,8748
3265,1468,32
3266,1468,0
3267,1468,22
3268,1468,1102
3269,1468,1475
3270,1468,1490
3271,1469,87
3272,1469,16
3273,1469,54
3274,1469,21
3275,1469,23
3276,1469,48
3277,1469,10
3278,1469,15
3279,1469,11
3280,1469,20
3281,1469,59
3282,1469,85
3283,1469,32
3284,1469,0
3285,1469,1488
3286,1469,1475
3287,1469,6
3288,1469,3
3289,1469,1490
3290,1469,1491
3291,1469,178
3292,1469,1
3293,1469,2465
3294,1470,6427
3295,1470,1806
3296,1470,32
3297,1470,1037
3298,1470,599
3299,1470,1075
3300,1471,87
3301,1471,16
3302,1471,54
3303,1471,21
3304,1471,23
3305,1471,48
3306,1471,10
3307,1471,15
3308,1471,11
3309,1471,20
3310,1471,59
3311,1471,85
3312,1471,32
3313,1471,0
3314,1471,1488
3315,1471,1475
3316,1471,6
3317,1471,3
3318,1471,1490
3319,1471,1491
3320,1471,178
3321,1471,1
3322,1471,2465
3323,1472,1490
3324,1472,32
3325,1473,87
3326,1473,16
3327,1473,54
3328,1473,21
3329,1473,23
3330,1473,48
3331,1473,10
3332,1473,15
3333,1473,11
3334,1473,20
3335,1473,59
3336,1473,85
3337,1473,32
3338,1473,0
3339,1473,1488
3340,1473,1475
3341,1473,6
3342,1473,3
3343,1473,1490
3344,1473,1491
3345,1473,178
3346,1473,1
3347,1473,2465
3348,1474,3057
3349,1474,1490
3350,1474,32
3351,1474,9542
3352,1475,32
3353,1476,8683
3354,1476,8682
3355,1476,1493
3356,1476,8671
3357,1476,32
3358,1476,0
3359,1476,454
3360,1478,4861
3361,1478,2140
3362,1478,32
3363,1478,1075
3364,1478,8757
3365,1478,1079
3366,1478,1812
3367,1479,2409
3368,1479,2408
3369,1479,2412
3370,1479,2406
3371,1479,32
3372,1480,1488
3373,1480,5803
3374,1480,32
3375,1481,30
3376,1481,32
3377,1482,32
3378,1482,602
3379,1482,1812
3380,1484,32
3381,1484,1
3382,1484,1493
3383,1484,15
3384,1484,11
3385,1484,59
3386,1484,10
3387,1484,21
3388,1484,86
3389,1484,0
3390,1485,32
3391,1486,8681
3392,1486,32
3393,1487,1806
3394,1487,8653
3395,1487,29
3396,1487,30
3397,1487,32
3398,1487,26
3399,1487,8668
3400,1487,935
3401,1487,8665
3402,1487,8707
3403,1487,8709
3404,1487,3556
3405,1487,458
3406,1487,597
3407,1487,602
3408,1487,1078
3409,1488,4391
3410,1489,2408
3411,1490,3084
3412,1490,3085
3413,1490,3086
3414,1490,3087
3415,1490,3088
3416,1490,3089
3417,1490,3090
3418,1490,3091
3419,1492,8681
3420,1492,2415
